Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
323759,2019-06-03 17:00:29,342952484382519,fraud_Bode-Rempel,kids_pets,54.14,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,96e6830b13990899775394e7b326d436,1338742829,43.010639000000005,-73.36923900000001,0
340638,2019-06-09 22:36:53,6011367958204270,fraud_Labadie LLC,personal_care,35.58,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,a59c83b502fd053d4ac902c792178edf,1339281413,40.541348,-81.15459,0
288047,2019-05-21 16:26:53,213174467670432,"fraud_Kihn, Brakus and Goyette",personal_care,18.31,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,37e9b20ea965bf995b5b7221b31c7c80,1337617613,39.54386,-76.147695,0
861786,2019-12-17 20:21:10,3537797820923602,"fraud_Nicolas, Hills and McGlynn",entertainment,66.71,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,f6d2b772c80fe268e4bb90ecd2607967,1355775670,46.530991,-119.90545,0
1154096,2020-04-26 16:43:34,213124978348176,"fraud_Ritchie, Oberbrunner and Cremin",travel,8.32,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,5ec662efcdf484963aa53da70c9ef6b7,1366994614,42.228457,-79.000864,0
617459,2019-09-19 19:37:52,3523843138706408,"fraud_Daugherty, Pouros and Beahan",shopping_pos,3.41,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,986d5219c856c1ddcafe1a4ad35b844e,1348083472,32.028046,-86.19703299999999,0
927701,2020-01-03 04:38:28,30290551782700,fraud_Gislason Group,misc_pos,66.24,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,6a6fb21ba7801c691dd6efe0d13d6248,1357187908,36.879334,-87.114384,0
779810,2019-11-30 07:57:21,4585132874641,fraud_Koepp-Parker,grocery_pos,98.39,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,03a17e621518d6b552cb0dd1ab827dcd,1354262241,39.107323,-93.226261,0
275752,2019-05-16 17:18:29,3575789281659026,"fraud_Pouros, Walker and Spencer",kids_pets,2.89,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,c608b4c7d4e6c8ca791763dadb6807a2,1337188709,38.385327,-93.015788,0
782648,2019-11-30 19:54:05,4328928491302401,fraud_Kassulke PLC,shopping_net,4.33,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,076577d120233b86b17b7befbc2b13a6,1354305245,42.570666,-87.298568,0
1234156,2020-05-30 11:18:13,30487648872433,"fraud_Douglas, Schneider and Turner",shopping_pos,9.18,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,b5d22138f724c7c562f4eb21c6e6a3a6,1369912693,39.015949,-86.055581,0
770862,2019-11-25 19:32:33,30407675418785,fraud_Pacocha-Weissnat,kids_pets,62.49,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,45ae67e16246119213b99a4affe28150,1353871953,42.585845,-77.038108,0
1113825,2020-04-07 23:34:27,4797297220948468262,fraud_Goyette-Gerhold,kids_pets,10.19,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1b5d5cec064b790e9997b0bad8e3d50e,1365377667,39.69518,-86.694541,0
234158,2019-04-28 05:59:20,4025612008285111,"fraud_Bins, Balistreri and Beatty",shopping_pos,2.17,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,649aab161133cec023fc229253b6b29f,1335592760,41.392235,-78.247068,0
680410,2019-10-17 12:20:06,2266735643685262,fraud_Spencer-Runolfsson,misc_pos,13.44,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,b5ce571a9ef8570f2421b932154228da,1350476406,33.982,-86.92623,0
509548,2019-08-09 09:16:54,4810839835482794272,fraud_Kiehn Inc,grocery_pos,78.64,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,b84baf4ae19aa83f1921ce66eaa8497b,1344503814,36.456697,-94.509429,0
319143,2019-06-02 13:36:14,4452366298769043,"fraud_Koss, Hansen and Lueilwitz",home,42.88,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,9c98c7a6eaced1cc584069d5eb7b6412,1338644174,31.22256,-96.710296,0
1080878,2020-03-24 17:13:28,4119762878330989,fraud_Breitenberg-Hermiston,kids_pets,50.94,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,66e7e7c4866a39f8fc91a4f2c1081ac2,1364145208,40.305549,-89.930071,0
570187,2019-08-30 20:42:24,4378993458389626,fraud_Renner Ltd,home,8.64,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,b0e44137ef2cb23a606e74503cd54615,1346359344,44.253819,-70.32804300000001,0
466416,2019-07-24 20:37:49,4452366298769043,fraud_Ernser-Feest,home,80.07,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,17a45f17d349ce958fbc34fda8ddf469,1343162269,31.73184,-95.742312,0
20129,2019-01-13 06:09:08,4482427013979020,fraud_Hills-Witting,shopping_net,6.76,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,acdb0a5c46a824ea4e62a4b3c3d9307d,1326434948,38.117463,-83.00277700000001,0
266590,2019-05-12 13:19:13,213186334552049,fraud_Pouros-Haag,shopping_pos,7.51,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,a1267178588c73c6a1ccbf0f4fc1c1a3,1336828753,41.607091,-78.493762,0
1237940,2020-05-31 17:58:08,36078114201167,fraud_Padberg-Sauer,home,42.7,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,f5a52fe82db1d460b70c52efaeff2704,1370023088,38.159474,-83.406571,0
15163,2019-01-09 17:04:33,3543299015720986,fraud_Terry Ltd,home,41.75,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,adf6f6d90061d591e14c39155da6aafa,1326128673,37.073248,-81.113452,0
242818,2019-05-01 21:11:25,4550599031376731,"fraud_Cole, Hills and Jewess",home,52.79,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,56e8e4011baae31d5301ec0f9cd95f34,1335906685,39.935489,-83.006969,0
236723,2019-04-29 00:09:42,3502377050801561,fraud_Stiedemann Inc,misc_pos,22.06,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,06b0516b8bf2dcc2c1ba17af3556bc0b,1335658182,30.138887,-95.530117,0
545264,2019-08-21 16:09:43,38530489946071,fraud_Beier-Hyatt,shopping_pos,7.98,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,4ad2f00429273a0e1d878991cab4601c,1345565383,35.450796000000004,-82.135942,0
560647,2019-08-26 17:36:30,30501624614310,fraud_Windler LLC,kids_pets,11.8,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,72d62d0df16b5ef846f5b60183c69c58,1346002590,31.878281,-80.30464,0
489938,2019-08-02 12:36:21,5154903938030655,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,3.32,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,11ddf89c4d4b6695aa5e33b7b1dbcab0,1343910981,36.847274,-80.735525,0
558407,2019-08-26 02:26:55,213173753804333,fraud_Kutch LLC,gas_transport,74.98,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,b8368953125cee4709acc78f1eed3b83,1345948015,42.160335,-85.898036,0
37220,2019-01-22 14:26:16,4897067971111209737,fraud_Lesch Ltd,shopping_pos,5.57,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,761f83f0819214da24b301e37eafe7aa,1327242376,27.655441,-83.46712099999999,0
962630,2020-01-23 08:32:08,36485887555770,"fraud_Greenholt, Jacobi and Gleason",gas_transport,57.01,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,3a170734800aac313b57be02a01db722,1358929928,39.897643,-83.170914,0
466913,2019-07-25 01:50:51,3511378610369890,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,77.87,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,c84de4c017b3a038f8162de868f3ef8e,1343181051,35.147465999999994,-87.377325,0
810739,2019-12-07 04:52:55,4265776278887457,fraud_Hills-Witting,shopping_net,6.91,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,5d0c71bbb13e19eb0b551ca7eb5fbd4d,1354855975,36.046923,-92.460997,0
982370,2020-02-03 11:01:32,4178097073221156,"fraud_Ferry, Lynch and Kautzer",misc_net,153.05,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,823e00979131c6b70920ab1237483211,1359889292,42.902012,-86.299118,0
677135,2019-10-15 13:01:50,372382441451095,fraud_Cormier LLC,health_fitness,8.79,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,a0d48a460cd5b672664ae70be4d35944,1350306110,42.024281,-73.14327800000001,0
175463,2019-04-01 17:58:10,4400011257587661852,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.58,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,4932be35eae3a4cfc4ff8b3aa5667b95,1333303090,42.084438,-99.016757,0
995549,2020-02-10 23:15:18,6511349151405438,fraud_Turner LLC,travel,1.23,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,a1896e57e9d138bafe6bff1244c04fae,1360538118,38.782833,-114.235801,0
58370,2019-02-04 11:22:31,6538441737335434,fraud_Roob LLC,grocery_net,29.54,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,d054856b729c542fddf8e6bf95e38d0d,1328354551,41.395858,-80.41492,0
326985,2019-06-05 01:27:21,4917187576956394,"fraud_Swift, Bradtke and Marquardt",grocery_net,25.31,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,c00b5e11a30e5e0322cecd1958b7a913,1338859641,35.909549,-97.403551,0
905853,2019-12-28 10:08:50,4319584480204988982,"fraud_Olson, Becker and Koch",gas_transport,62.94,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,2619017e560f3c319687d34b42e059ce,1356689330,37.848913,-82.947618,0
1113157,2020-04-07 19:35:42,3587044315915002,"fraud_Kunze, Larkin and Mayert",travel,511.68,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,4b4ee597b215bfbc3215488af8068c0a,1365363342,34.54489,-88.215841,0
908557,2019-12-28 20:22:27,4707867759656333,fraud_Reichel LLC,personal_care,17.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,e32af81d9e17b33ded7f2bc34808b5d0,1356726147,36.141119,-83.13956400000001,0
289269,2019-05-22 11:49:24,3585052663373890,fraud_Morissette PLC,shopping_pos,2.07,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,d997792f694f69077fa281c258a45967,1337687364,42.952184,-76.452425,0
443013,2019-07-15 23:17:37,4450831335606294,fraud_Wilkinson LLC,personal_care,6.25,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,5b4b1a15e8a8872ea37fa0ea26ad60c0,1342394257,35.578845,-95.53235,0
1225106,2020-05-26 14:45:00,180094419304907,"fraud_Crist, Jakubowski and Littel",home,28.8,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,85bf17e1a5e600a270b41c88302d8314,1369579500,34.637861,-116.83832,0
658729,2019-10-07 12:14:42,5388659976630693,"fraud_Graham, Hegmann and Hammes",food_dining,42.68,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,13d3b70f114d9bdb014d303324fc7296,1349612082,42.743173,-91.437999,0
832627,2019-12-11 15:06:28,30487648872433,"fraud_Hahn, Douglas and Schowalter",travel,1.71,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,a13bb58cedd69025b4328fc1f7e5f584,1355238388,38.765778000000005,-87.087684,0
205622,2019-04-15 06:22:54,6011348830550197,fraud_Smitham-Schiller,grocery_net,30.07,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,3d4a25858f5758395a25a3933acc31b9,1334470974,33.164211,-86.91141400000001,0
239717,2019-04-29 23:01:07,4469777115158234880,fraud_Hirthe-Beier,health_fitness,147.93,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,4c54fe14ada3e983b02ab92c2b716f6e,1335740467,43.215678,-71.722974,0
1147678,2020-04-23 10:41:43,4873783502705038,"fraud_Goldner, Kovacek and Abbott",grocery_pos,204.46,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,896c9f8486e91b96d26a436c13e4af83,1366713703,49.015642,-123.095945,0
27277,2019-01-16 16:33:12,4683520018489354,fraud_Terry Ltd,home,55.46,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,c4089c6c08f07d0a225c5bf632948cec,1326731592,33.009269,-118.082501,0
902956,2019-12-27 18:14:30,3525668150756629,fraud_Reichert-Weissnat,travel,493.61,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,301c74ec46d002d11de9c1874b0187ba,1356632070,45.727625,-87.943729,0
82869,2019-02-18 15:27:44,2264937662466770,fraud_Conroy Ltd,shopping_pos,7.94,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,313cce1e3b24ea64cc3bf96ea027d6e5,1329578864,29.128196000000003,-98.872417,0
255941,2019-05-07 08:41:40,501899453424,"fraud_Watsica, Haag and Considine",shopping_pos,7.42,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,65c638d1e25a910696e3d4766344fe5a,1336380100,34.186436,-85.91405999999999,0
1210706,2020-05-21 07:31:12,3567879740649740,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,55.36,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,2d2d4f42db1210d4fa249d60fb4a34cf,1369121472,44.234809000000006,-76.663728,0
254134,2019-05-06 14:56:33,4464457352619,fraud_Lesch Ltd,shopping_pos,2.75,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,a337a77574f300a7169031f8754c9a4e,1336316193,29.384338,-85.19995899999999,0
847767,2019-12-15 04:18:48,571844099986,"fraud_Stroman, Hudson and Erdman",gas_transport,89.39,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,b598d0c30370ae33d3e09fdfb19c2cc7,1355545128,37.532004,-85.95859399999999,0
1023667,2020-02-28 05:03:06,4783226709001,"fraud_Little, Gutmann and Lynch",shopping_net,4.31,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,c2f79fd4c0d181484b03634a1bdd17de,1362027786,37.985307,-98.633473,0
1234820,2020-05-30 17:41:04,4939976756738216,fraud_Bogisich-Weimann,kids_pets,95.79,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,f4e6aa2a38f9076c175b0c7f16d1f762,1369935664,27.081658,-98.853979,0
311808,2019-05-31 02:15:36,6011329966782895,fraud_Cole PLC,grocery_pos,235.22,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,d993e455d94cc103b55411d60fe8cc91,1338430536,36.631352,-95.850462,0
1134304,2020-04-17 18:49:29,630441765090,fraud_Sporer-Keebler,personal_care,225.22,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,879c6fe491fa33809c977d0a812c7dcf,1366224569,32.187886,-98.135247,0
673545,2019-10-14 01:47:00,349612764943496,fraud_Kunze Inc,grocery_pos,92.0,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,98041fb9b8eaa972996be2680d7f8042,1350179220,36.355607,-84.466143,0
97677,2019-02-26 20:02:11,6011542681743618,fraud_Connelly-Carter,home,80.85,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,ad7b8f34f74a16a0f03afc51b8dfa8dd,1330286531,39.547514,-79.0091,0
113448,2019-03-05 06:51:27,4939976756738216,fraud_Luettgen PLC,gas_transport,75.01,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,b2c799f5101a225fcaeddc7ba72f83bc,1330930287,26.317044,-99.500954,0
278274,2019-05-17 23:52:21,676372984911,fraud_Weimann-Lockman,kids_pets,139.44,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,da3ee2e6285df10f89f309d45efeef1f,1337298741,40.487722,-98.71988,0
1267309,2020-06-10 10:01:33,30442439074871,fraud_Ruecker Group,misc_net,6.17,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,47702b1330981af55e1f40c3a908f3da,1370858493,40.951029,-75.428128,0
143358,2019-03-18 15:10:37,4809701904914,fraud_Hamill-D'Amore,health_fitness,70.99,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,5d275a9d5079839e9fe484c6f46d8462,1332083437,33.151273,-85.402755,0
310814,2019-05-30 17:42:33,3573030041201292,"fraud_Douglas, Schneider and Turner",shopping_pos,4.53,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,09730154a9454c8e271cc37e0146c987,1338399753,40.163107,-109.964182,0
247510,2019-05-04 10:01:01,6011652924285713,fraud_Bartoletti-Wunsch,gas_transport,36.17,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,bfab517c8ac899cdc2ebdcf5620a16c2,1336125661,38.357051,-91.750983,0
961058,2020-01-22 01:46:35,676173792455,fraud_Marks Inc,gas_transport,79.66,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,7a4d21492a61368ea45dc74ba202b8f3,1358819195,33.765262,-118.550112,0
1289366,2020-06-18 12:52:15,3513618443244549,fraud_Schmidt-Larkin,home,83.93,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,d52a034dea171aaf1a2a5102a0f6addc,1371559935,43.37312,-98.585822,0
815963,2019-12-08 03:37:17,2512312531485080,fraud_Kuhn LLC,misc_net,5.15,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,76696cf6ea3a67f6f2ae16440fa9a076,1354937837,43.182535,-83.580143,0
575399,2019-09-01 10:43:14,378858024506425,fraud_Torp-Labadie,gas_transport,45.88,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,4156ac6b73f07a0cf60e8395fbd0bbd7,1346496194,33.564781,-112.031928,0
520553,2019-08-12 14:27:46,4708992452821239,fraud_Hamill-D'Amore,health_fitness,42.58,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,66130f3400f836ea0d5fc99cb6c3eb1d,1344781666,35.833542,-91.677324,0
723288,2019-11-04 17:47:02,3531129874770000,"fraud_Weimann, Kuhic and Beahan",shopping_pos,294.54,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,2b8e4624152f4df3413be4fc3cb3f6f4,1352051222,44.799198,-72.43261899999999,0
892788,2019-12-24 19:25:28,342952484382519,"fraud_Mosciski, Ziemann and Farrell",shopping_net,3.38,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,c277df562e2edbf7dc5263e912c11593,1356377128,42.296381,-74.141191,0
605856,2019-09-14 19:59:23,30235438713303,fraud_Collier LLC,home,55.84,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,ccf97dac7fb987661c29f8689ca5171f,1347652763,38.727199,-81.296214,0
1237095,2020-05-31 13:01:02,4681601008538160,fraud_Kuhn LLC,shopping_pos,8.5,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,fa958c9d0dda44da143c75c7f5459278,1370005262,39.896848,-80.788235,0
152875,2019-03-23 13:16:13,2269768987945882,fraud_Schumm PLC,health_fitness,20.57,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,ddba3147b4060e368f62237fc75b771d,1332508573,43.407131,-77.55074599999999,0
827058,2019-12-09 21:19:24,372509258176510,"fraud_Zboncak, Rowe and Murazik",shopping_net,1.78,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,f1df61a252a4cc48585d5100c9207476,1355087964,41.99376,-82.58955999999999,0
770017,2019-11-25 14:14:33,6538441737335434,fraud_Kuhic LLC,shopping_net,60.0,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,19ba3508591c4ffe9470918a008cc6ba,1353852873,41.383805,-79.35797,0
59241,2019-02-04 18:42:44,4488258847705225890,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,15.54,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,80698a5060b64f734af2b772b1fb6081,1328380964,34.172482,-81.645964,0
250209,2019-05-05 08:46:30,4792627764422477317,fraud_Vandervort-Funk,grocery_pos,200.19,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,d5d058184dcb92b4c6c19b1c213a85c0,1336207590,39.349435,-95.663776,0
313214,2019-05-31 17:46:56,3501509250702469,fraud_Terry-Huel,shopping_net,2.7,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,eb6bb4179d4f07641bc41ba85a8f568f,1338486416,25.867189,-81.146928,0
1159362,2020-04-28 11:24:30,346208242862904,fraud_Doyle Ltd,grocery_pos,69.11,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961-05-13,9c4dc12434eecf466de35fc6068d16d2,1367148270,39.976858,-74.34174399999999,0
874428,2019-12-21 08:37:19,3586008444788268,fraud_Kunze Inc,grocery_pos,233.52,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,73deead9159fcd4927d6beb990bab803,1356079039,48.179869,-121.275453,0
1068103,2020-03-19 12:10:22,4788103653396,fraud_Botsford and Sons,home,46.92,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,2d119e86877e68096a04dcb231a324a4,1363695022,38.952613,-84.224144,0
876247,2019-12-21 16:36:01,4292902571056973207,fraud_Donnelly LLC,entertainment,79.15,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,263c294c9e4656d87e2c24e6f0258e12,1356107761,45.949548,-114.74648,0
239015,2019-04-29 18:35:10,4783226709001,fraud_Larson-Moen,entertainment,185.63,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,a1cd438d253e8410bfb970147412cfa8,1335724510,38.649003,-100.213208,0
626246,2019-09-23 05:36:26,3554849923339851,fraud_Runte-Mohr,food_dining,94.27,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,ead72aeaed7543dec95bde895061d873,1348378586,35.826497,-96.51222,0
